,COMUNSVOIM,2013_share_mortes_criança,2013_share_mortes_jovem,2013_share_mortes_meia-idade,2013_share_mortes_idoso,2013_share_mortes_X,2013_share_mortes_Y,2013_share_mortes_R,2013_share_mortes_Outro,2014_share_mortes_criança,2014_share_mortes_jovem,2014_share_mortes_meia-idade,2014_share_mortes_idoso,2014_share_mortes_X,2014_share_mortes_Y,2014_share_mortes_R,2014_share_mortes_Outro,2015_share_mortes_criança,2015_share_mortes_jovem,2015_share_mortes_meia-idade,2015_share_mortes_idoso,2015_share_mortes_X,2015_share_mortes_Y,2015_share_mortes_R,2015_share_mortes_Outro,2016_share_mortes_criança,2016_share_mortes_jovem,2016_share_mortes_meia-idade,2016_share_mortes_idoso,2016_share_mortes_X,2016_share_mortes_Y,2016_share_mortes_R,2016_share_mortes_Outro,2017_share_mortes_criança,2017_share_mortes_jovem,2017_share_mortes_meia-idade,2017_share_mortes_idoso,2017_share_mortes_X,2017_share_mortes_Y,2017_share_mortes_R,2017_share_mortes_Outro,2018_mortes_total,2018_mortes_mulher,2018_share_mortes_criança,2018_share_mortes_jovem,2018_share_mortes_meia-idade,2018_share_mortes_idoso,2018_share_mortes_X,2018_share_mortes_Y,2018_share_mortes_R,2018_share_mortes_Outro,id,pop_2013,pop_2014,pop_2015,pop_2016,pop_2017,2013_mortes_total_norm,2013_mortes_mulher_norm,2014_mortes_total_norm,2014_mortes_mulher_norm,2015_mortes_total_norm,2015_mortes_mulher_norm,2016_mortes_total_norm,2016_mortes_mulher_norm,2017_mortes_total_norm,2017_mortes_mulher_norm
0,110002,0.0,0.4,0.6,0.0,0.8,0.2,0.0,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,63.0,4.0,0.25,0.25,0.5,0.0,0.75,0.25,0.0,0.0,110002,101269,102860,104401,105896,107345,0.0009183461868883864,4.937345090797776e-05,0.0009235854559595567,8.7497569511958e-05,0.0007566977327803374,9.578452313675156e-05,0.0008121175492936466,6.610259122157589e-05,0.000642787274675113,5.5894545623922864e-05
1,110004,0.0,0.25,0.25,0.5,0.75,0.25,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.2,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,44.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,110004,85863,86556,87226,87877,88507,0.00029116150146163075,4.658584023386092e-05,0.0004043624936457322,6.931928462498267e-05,0.0006420104097402151,5.7322358012519205e-05,0.0007624293045961969,7.965679301751312e-05,0.0004632401956907363,3.389562407493193e-05
2,110005,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110005,18041,18013,17986,17959,17934,0.00022171719971176765,0.00011085859985588382,0.00016654638316771221,0.0,0.00016679639719782054,0.0,0.00044545910128626317,0.0,0.0002230400356864057,5.576000892160143e-05
3,110010,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,110010,45761,46203,46632,47048,47451,0.00013111601582133258,2.185266930355543e-05,0.00023807977836936994,2.1643616215397268e-05,0.00015011151140847487,2.1444501629782122e-05,0.0002550586634926033,0.0,8.42974858274852e-05,2.10743714568713e-05
4,110012,0.0,0.5,0.5,0.0,0.75,0.25,0.0,0.0,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.0,0.0,0.75,0.25,0.0,0.75,0.25,0.0,0.0,23.0,5.0,0.0,0.4,0.6,0.0,0.8,0.2,0.0,0.0,110012,128026,129242,130419,131560,132667,9.373096089856747e-05,3.124365363285583e-05,0.0002475975302146361,4.642453691524427e-05,0.00020702505003105377,2.3002783336783752e-05,0.0002964426877470356,3.0404378230465186e-05,0.0002713561021203464,3.0150678013371827e-05
5,110020,0.047619047619047616,0.5238095238095238,0.42857142857142855,0.0,0.8095238095238095,0.19047619047619047,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0.5,0.5,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.045454545454545456,0.5,0.45454545454545453,0.0,0.7727272727272727,0.22727272727272727,0.0,0.0,0.0,0.38095238095238093,0.5238095238095238,0.09523809523809523,0.6190476190476191,0.23809523809523808,0.0,0.14285714285714285,193.0,14.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,110020,484992,494013,502748,511219,519436,0.00034845935603061495,4.329968329374505e-05,0.00043723545736650655,3.6436288113875546e-05,0.0004694200673100639,4.773763396373531e-05,0.0005144566223086388,4.303439426155914e-05,0.00041198530714082197,4.0428464719426454e-05
6,110028,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334,0.16666666666666666,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,110028,55357,55807,56242,56664,57074,0.00032516212945065667,1.8064562747258703e-05,0.0005913236690737721,0.00010751339437704948,0.00042672735677963086,5.334091959745386e-05,0.00035295778624876465,1.7647889312438234e-05,0.0003329011458807863,0.00010512667764656412
7,110030,0.0,0.5,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,1.0,0.0,0.0,0.0,49.0,5.0,0.0,0.4,0.4,0.2,1.0,0.0,0.0,0.0,110030,87727,89797,91801,93745,95630,0.0003077729775325726,4.5595996671492244e-05,0.00047885786830295,2.2272458990834882e-05,0.0006753739066023246,6.535876515506366e-05,0.0006720358419115686,7.46706491012854e-05,0.0005437624176513646,7.319878699152986e-05
8,110032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,110032,23668,23803,23933,24059,24181,4.225114078080108e-05,0.0,0.0004201151115405621,8.402302230811242e-05,0.0005013997409434672,4.178331174528893e-05,0.0004987738476245895,0.0,0.0007857408709317233,8.270956536123402e-05
9,110033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,110033,26227,26925,27600,28255,28891,0.0001143859381553361,0.0,0.00025998142989786443,0.0,0.0002173913043478261,0.0,0.0002831357281897009,3.5391966023712616e-05,0.00010383856564327991,3.461285521442664e-05
10,120020,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,1.0,0.0,0.0,0.0,70.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,120020,80377,80953,81519,82075,82622,0.00022394466078604576,4.976548017467684e-05,0.0003211740145516534,3.70585401405754e-05,0.00023307449796979845,2.4534157681031415e-05,0.0003411513859275053,4.8735912275357904e-05,0.0008109220304519378,4.841325554936942e-05
11,120040,0.08695652173913043,0.4782608695652174,0.34782608695652173,0.08695652173913043,0.7391304347826086,0.2608695652173913,0.0,0.0,0.0,0.4666666666666667,0.4,0.13333333333333333,0.8666666666666667,0.13333333333333333,0.0,0.0,0.13333333333333333,0.4666666666666667,0.3333333333333333,0.06666666666666667,0.6666666666666666,0.26666666666666666,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.32,0.08,0.84,0.16,0.0,0.0,284.0,27.0,0.1111111111111111,0.48148148148148145,0.37037037037037035,0.037037037037037035,0.9629629629629629,0.0,0.0,0.0,120040,357194,363928,370550,377057,383443,0.00046753304926734493,6.439077924041277e-05,0.0004973511243982326,4.1216944010903254e-05,0.0004695722574551343,4.048036702199433e-05,0.000800939910941847,4.243390256645547e-05,0.000998844678348542,6.519873879559674e-05
12,130185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130185,44503,45250,45984,46703,47407,2.247039525425252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1093931275971902e-05,0.0
13,130260,0.1076923076923077,0.47692307692307695,0.38461538461538464,0.03076923076923077,0.9076923076923077,0.09230769230769231,0.0,0.0,0.03225806451612903,0.45161290322580644,0.5,0.016129032258064516,0.9354838709677419,0.06451612903225806,0.0,0.0,0.024390243902439025,0.5609756097560976,0.32926829268292684,0.08536585365853659,0.9146341463414634,0.08536585365853659,0.0,0.0,0.03896103896103896,0.5584415584415584,0.37662337662337664,0.025974025974025976,0.8311688311688312,0.16883116883116883,0.0,0.0,0.013157894736842105,0.4342105263157895,0.4868421052631579,0.06578947368421052,0.9210526315789473,0.07894736842105263,0.0,0.0,1156.0,91.0,0.0,0.6373626373626373,0.31868131868131866,0.04395604395604396,0.9120879120879121,0.08791208791208792,0.0,0.0,130260,1982177,2020301,2057711,2094391,2130264,0.0004631271576655364,3.27922279392809e-05,0.0004905209669252255,3.0688496417118046e-05,0.0005962936486221826,3.985010528689403e-05,0.0005333292589588095,3.6764863867348555e-05,0.0006013339191762148,3.5676329318807435e-05
14,140010,0.16666666666666666,0.5,0.25,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.5,0.4,0.1,0.6,0.4,0.0,0.0,0.0,0.4666666666666667,0.3333333333333333,0.2,0.6666666666666666,0.26666666666666666,0.0,0.0,0.0,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.0,0.09090909090909091,0.058823529411764705,0.7647058823529411,0.11764705882352941,0.058823529411764705,0.7058823529411765,0.29411764705882354,0.0,0.0,354.0,29.0,0.0,0.5517241379310345,0.3103448275862069,0.13793103448275862,0.6896551724137931,0.3103448275862069,0.0,0.0,140010,308996,314900,320714,326419,332020,0.00042395370813861667,3.8835454180636646e-05,0.00034931724356938713,3.175611305176246e-05,0.00047706055862856004,4.67706430028e-05,0.00040438822495014075,3.369901874584506e-05,0.0006053852177579663,5.120173483525089e-05
15,140020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140020,19696,19981,20261,20537,20807,5.077173030056864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,150010,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.058823529411764705,0.5294117647058824,0.4117647058823529,0.0,0.8823529411764706,0.058823529411764705,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.0,0.0,0.0,0.0,265.0,13.0,0.0,0.38461538461538464,0.5384615384615384,0.07692307692307693,1.0,0.0,0.0,0.0,150010,147267,148873,150431,151934,153380,0.0006586675901593704,2.716155010966476e-05,0.0013299926783231345,6.045421265105157e-05,0.001223152142842898,6.647565993711402e-05,0.0012834520252214777,0.00011189068937828268,0.0016560177337332116,9.127656800104316e-05
17,150060,0.0,0.375,0.5,0.125,0.625,0.375,0.0,0.0,0.0,0.4,0.4,0.2,0.8,0.2,0.0,0.0,0.0,0.5,0.5,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.5,0.375,0.125,0.75,0.25,0.0,0.0,0.0,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.9444444444444444,0.05555555555555555,0.0,0.0,128.0,14.0,0.0,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.7142857142857143,0.2857142857142857,0.0,0.0,150060,105106,106768,108382,109938,111435,0.0007230795577797651,7.611363766102791e-05,0.0011239322643488685,4.683051101453619e-05,0.0008303961912494694,5.535974608329796e-05,0.0010369480980188834,7.276828758027252e-05,0.0015973437429891864,0.0001615291425494683
18,150080,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150080,493976,499776,505404,510834,516057,6.073169546698625e-06,2.024389848899542e-06,0.0,0.0,9.893075638499102e-06,5.935845383099461e-06,1.9575830896142387e-06,0.0,0.0,0.0
19,150130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150130,109975,112921,115779,118537,121190,9.092975676290066e-06,0.0,0.0,0.0,1.7274289810760155e-05,8.637144905380078e-06,2.530855344744679e-05,0.0,0.0,0.0
20,150140,0.028169014084507043,0.5492957746478874,0.352112676056338,0.07042253521126761,0.9577464788732394,0.04225352112676056,0.0,0.0,0.014705882352941176,0.5147058823529411,0.38235294117647056,0.08823529411764706,0.8529411764705882,0.11764705882352941,0.0,0.0,0.0,0.38181818181818183,0.5636363636363636,0.05454545454545454,0.9272727272727272,0.07272727272727272,0.0,0.0,0.01680672268907563,0.5378151260504201,0.40336134453781514,0.04201680672268908,0.9243697478991597,0.04201680672268908,0.0,0.0,0.01652892561983471,0.49586776859504134,0.4132231404958678,0.0743801652892562,0.9090909090909091,0.09090909090909091,0.0,0.0,1757.0,136.0,0.007352941176470588,0.49264705882352944,0.47058823529411764,0.029411764705882353,0.9191176470588235,0.08088235294117647,0.0,0.0,150140,1425922,1432844,1439561,1446042,1452275,0.0008885479009370779,4.979234488281968e-05,0.0006120694227703783,4.745806242689365e-05,0.0005751753485958566,3.8206091996101587e-05,0.001155568095532495,8.229359866449246e-05,0.001224974608803429,8.331755349365651e-05
21,150150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150150,56112,57393,58637,59836,60990,1.7821499857428003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,150215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150215,31062,32366,33632,34853,36027,3.2193677161805424e-05,0.0,3.089661990978187e-05,3.089661990978187e-05,0.0,0.0,8.607580409146989e-05,0.0,0.0,0.0
23,150220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150220,65498,65932,66353,66759,67150,1.526764176005374e-05,0.0,1.5167141903779652e-05,0.0,3.0141817250162012e-05,0.0,1.4979253733578993e-05,0.0,0.0,0.0
24,150240,0.03571428571428571,0.5714285714285714,0.35714285714285715,0.03571428571428571,0.75,0.25,0.0,0.0,0.08823529411764706,0.5294117647058824,0.3235294117647059,0.058823529411764705,0.8823529411764706,0.11764705882352941,0.0,0.0,0.05405405405405406,0.5135135135135135,0.2702702702702703,0.16216216216216217,0.8918918918918919,0.08108108108108109,0.0,0.0,0.043478260869565216,0.45652173913043476,0.41304347826086957,0.08695652173913043,0.7391304347826086,0.2608695652173913,0.0,0.0,0.029411764705882353,0.4117647058823529,0.5294117647058824,0.029411764705882353,0.9411764705882353,0.058823529411764705,0.0,0.0,792.0,49.0,0.04081632653061224,0.5102040816326531,0.40816326530612246,0.04081632653061224,0.9387755102040817,0.061224489795918366,0.0,0.0,150240,183917,186895,189784,192571,195253,0.0021422706981953817,0.0001522425876890119,0.002124187377939485,0.00018192032959683246,0.0026978038190785315,0.000194958479113097,0.002985911689714443,0.00023887293517715544,0.0034775393976020853,0.00017413304789170973
25,150275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150275,30233,30801,31352,31884,32395,3.307643965203585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,150290,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150290,36557,37188,37800,38391,38959,2.7354542221735918e-05,2.7354542221735918e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,150360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.6,0.0,0.9,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,66.0,6.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,150360,98363,98405,98446,98485,98523,9.14978193019733e-05,0.0,0.0006503734566333011,0.0001016208525989533,0.0005891554760985718,6.094711821709364e-05,0.0008630755952683149,9.13844747931157e-05,0.0007612435674918547,6.0899485399348375e-05
28,150420,0.027777777777777776,0.5,0.4444444444444444,0.027777777777777776,0.8888888888888888,0.1111111111111111,0.0,0.0,0.08,0.48,0.44,0.0,0.84,0.16,0.0,0.0,0.04,0.56,0.4,0.0,0.8,0.16,0.0,0.0,0.0,0.42857142857142855,0.5238095238095238,0.047619047619047616,0.9523809523809523,0.047619047619047616,0.0,0.0,0.027777777777777776,0.5,0.4444444444444444,0.027777777777777776,0.9166666666666666,0.08333333333333333,0.0,0.0,404.0,24.0,0.041666666666666664,0.4166666666666667,0.375,0.16666666666666666,0.9166666666666666,0.08333333333333333,0.0,0.0,150420,251885,257062,262085,266932,271594,0.0018024098298826845,0.0001429223653651468,0.0016960888812815585,9.725280282577744e-05,0.0014232023961691818,9.538890054753229e-05,0.0012812251809449597,7.867172163697121e-05,0.0014911964181830231,0.00013255079272737983
29,150506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150506,67652,69267,70835,72347,73802,1.4781529001359901e-05,0.0,1.4436889139128301e-05,0.0,1.4117314886708548e-05,0.0,0.0,0.0,0.0,0.0
30,150548,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150548,43057,43930,44778,45596,46383,2.3225027289407064e-05,2.3225027289407064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,150550,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.4,0.0,0.6,0.4,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.0,0.0,0.0,0.0,117.0,14.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7857142857142857,0.21428571428571427,0.0,0.0,150550,103775,105417,107010,108547,110026,0.0005299927728258251,1.927246446639364e-05,0.0003699593044765076,2.845840803665443e-05,0.0002803476310625175,2.8034763106251752e-05,0.00047905515583111465,4.6062995752991794e-05,0.0006271244978459637,6.36213258684311e-05
32,150553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,145.0,9.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0.0,150553,176582,183352,189921,196259,202356,5.6630913683161365e-06,0.0,0.00034905536890789303,1.6361970417557487e-05,0.0007740060340878576,3.685743019465989e-05,0.0008662023142887715,2.038123092444168e-05,0.0008252782225384966,4.447607187333215e-05
33,150563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150563,12720,12697,12675,12653,12632,7.861635220125786e-05,0.0,0.0,0.0,0.0,0.0,7.903264048051846e-05,0.0,0.0,0.0
34,150613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150613,79010,79917,80797,81647,82464,1.2656625743576762e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,150655,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150655,19455,19418,19383,19348,19316,5.1400668208686716e-05,5.1400668208686716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,150680,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.75,0.25,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,88.0,5.0,0.0,0.2,0.8,0.0,0.8,0.2,0.0,0.0,150680,288462,290521,292520,294447,296302,0.00015946641152040823,3.4666611200088746e-06,0.0002030834259829754,0.0,0.0002700670039655408,1.3674278681799535e-05,0.0003022615275414591,6.792393877336159e-06,0.0003611180484775668,1.0124805097501873e-05
